time,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,RFoot:X,RFoot:Y,RFoot:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,LFoot:X,LFoot:Y,LFoot:Z,Neck:X,Neck:Y,Neck:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
10.28,0.2708902,-0.2053741,0.9920383,0.2458093,-0.2099437,0.5205339,0.1569946,-0.1481563,0.06457014,0.2384745,-0.2786007,0.03652233,0.4533921,-0.03991172,0.9621477,0.4423026,-0.02371791,0.4903616,0.3525272,0.04688117,0.03586792,0.4947816,-0.01741075,0.02739587,0.3220838,-0.0580541,1.474436,0.3611041,-0.1262968,1.565833,0.4453114,0.06305364,1.413249,0.6008165,0.02456024,1.163965,0.6764255,-0.2119471,1.182838,0.1992838,-0.1861429,1.428506,0.2443991,-0.4240665,1.257735,0.4702663,-0.5196092,1.30091
10.3,0.2710147,-0.2051024,0.9920236,0.2459509,-0.2099292,0.5205209,0.157054,-0.1481321,0.06457446,0.2384952,-0.2786012,0.03652896,0.4535536,-0.03967942,0.9621403,0.4424231,-0.02366913,0.490349,0.3525158,0.04685776,0.03587019,0.4947764,-0.0174219,0.02741021,0.3218459,-0.05757279,1.474316,0.3610339,-0.1257838,1.565665,0.4452876,0.06338609,1.413266,0.6009735,0.02477759,1.164113,0.6767244,-0.2116864,1.182959,0.198861,-0.1857184,1.429044,0.2441189,-0.4256024,1.261076,0.4667565,-0.5281318,1.304992
10.32,0.2711108,-0.2047717,0.9919832,0.246072,-0.2098065,0.5204813,0.157146,-0.148061,0.06453355,0.2384848,-0.2786041,0.03653505,0.4537494,-0.03945405,0.9621267,0.4425917,-0.02361898,0.4903301,0.3525276,0.04687081,0.03587664,0.4947864,-0.01741379,0.02742249,0.3214998,-0.05701414,1.47425,0.3610449,-0.1252344,1.565438,0.4452122,0.06368771,1.41324,0.6011178,0.02488941,1.164254,0.6769814,-0.2115353,1.18314,0.1983904,-0.1852746,1.429647,0.2443392,-0.4268327,1.264286,0.4633759,-0.5370291,1.307738
10.34,0.2712158,-0.2044485,0.991969,0.2462085,-0.2097753,0.5204688,0.1572302,-0.1480207,0.06453237,0.2385116,-0.2785987,0.03652991,0.4539285,-0.0392033,0.9621649,0.44278,-0.0235931,0.4903606,0.3525416,0.04686265,0.03593636,0.494792,-0.01743271,0.02742365,0.3211275,-0.05630777,1.474279,0.3610034,-0.1246469,1.565233,0.4451531,0.06404547,1.413215,0.6012265,0.02484425,1.164398,0.6773028,-0.2115109,1.183299,0.1980072,-0.1848207,1.430439,0.2447788,-0.4276084,1.267122,0.4596663,-0.5459415,1.30989
10.36,0.2712667,-0.2041829,0.9919615,0.2463108,-0.2097022,0.5204607,0.1572955,-0.1479817,0.06452697,0.238499,-0.2786121,0.03654277,0.4540856,-0.03904885,0.9621924,0.4430245,-0.02363665,0.4903795,0.3525347,0.04685295,0.03601055,0.4948089,-0.01737715,0.02740192,0.3207457,-0.05564338,1.474157,0.3612205,-0.1239579,1.564865,0.4450951,0.06440645,1.413155,0.6013253,0.02465793,1.164523,0.6774634,-0.2116729,1.183479,0.1974794,-0.1844601,1.431638,0.2453555,-0.4276302,1.269213,0.4560605,-0.5534049,1.311552
10.38,0.2714009,-0.203927,0.9919052,0.2464416,-0.2096674,0.5204071,0.157355,-0.147924,0.06449043,0.2385017,-0.278596,0.03653603,0.4542994,-0.03886877,0.9622048,0.4433004,-0.02373506,0.4903814,0.3525439,0.0468377,0.03607857,0.4948171,-0.01738494,0.02739904,0.320299,-0.05520595,1.474079,0.3614903,-0.1234254,1.564536,0.4449252,0.0645803,1.413124,0.6012872,0.02434264,1.164653,0.677556,-0.2119337,1.183762,0.1974476,-0.1846437,1.432252,0.2436584,-0.42858,1.270494,0.4520105,-0.5582432,1.312747
10.4,0.2715354,-0.2037928,0.991838,0.2465515,-0.2096343,0.5203425,0.1574452,-0.1478517,0.06443498,0.238481,-0.2786068,0.03654759,0.4544749,-0.03877494,0.962166,0.4435145,-0.0239351,0.4903323,0.3525317,0.04686426,0.03611003,0.4947899,-0.01738858,0.02740747,0.3198456,-0.05511484,1.473972,0.3622397,-0.1227545,1.564309,0.444695,0.06448106,1.4131,0.6011916,0.02400565,1.164753,0.6774717,-0.2122474,1.184103,0.1974684,-0.1852496,1.432925,0.2400797,-0.4295447,1.270721,0.4475336,-0.5601797,1.314377
10.42,0.2717286,-0.2037529,0.9917833,0.2466153,-0.209559,0.5202942,0.1574904,-0.1478023,0.06438684,0.2384728,-0.2786038,0.03656208,0.4546296,-0.03868487,0.9621527,0.443674,-0.02411414,0.4903106,0.3525261,0.04691056,0.03615654,0.4947856,-0.01733114,0.02739524,0.319561,-0.05555639,1.473957,0.3630367,-0.1229467,1.563965,0.4444775,0.0639792,1.413104,0.6010962,0.02370437,1.164801,0.6772119,-0.2125761,1.184462,0.1972262,-0.1858488,1.433285,0.234261,-0.430419,1.27013,0.4425944,-0.5591558,1.315213
10.44,0.2718821,-0.2037245,0.9917331,0.2466715,-0.2095396,0.5202493,0.1575447,-0.1477418,0.06434787,0.2384461,-0.2786099,0.03660082,0.4547302,-0.03859132,0.9621388,0.4437831,-0.02421292,0.4902907,0.3525366,0.04697904,0.03618262,0.4947689,-0.01732137,0.02740741,0.319227,-0.05619333,1.473948,0.3638334,-0.1231741,1.563709,0.4444128,0.06300531,1.412988,0.6010563,0.02317924,1.164628,0.6769876,-0.2131257,1.184704,0.1962674,-0.1860276,1.433697,0.2283117,-0.4306716,1.269599,0.4401065,-0.5535651,1.31486
10.46,0.2718695,-0.203761,0.9916838,0.2466372,-0.2095102,0.5202004,0.1575621,-0.1477059,0.06428967,0.2384273,-0.2786092,0.03660285,0.4547588,-0.03865481,0.9621942,0.443821,-0.02428474,0.4903455,0.3525801,0.04701238,0.03625286,0.4947879,-0.01733519,0.02742758,0.3190335,-0.05685122,1.474049,0.3647428,-0.1236947,1.563355,0.4448378,0.06183425,1.413361,0.6013061,0.02309912,1.164719,0.6763874,-0.2135045,1.18447,0.1951606,-0.1856679,1.433331,0.2218033,-0.4311388,1.269502,0.43877,-0.5457444,1.311922
10.48,0.2716228,-0.2037758,0.9916857,0.2465056,-0.2095456,0.5201964,0.1575554,-0.1477138,0.06426498,0.2384116,-0.2786258,0.03659323,0.4546835,-0.03885202,0.9622384,0.4438109,-0.02439224,0.4903909,0.3526191,0.04708536,0.03631672,0.494766,-0.0173867,0.02741855,0.3189951,-0.05746906,1.47407,0.3654698,-0.1243745,1.562934,0.4455099,0.06052686,1.413515,0.6016358,0.02224284,1.164587,0.6761025,-0.2145789,1.18405,0.193883,-0.1851509,1.433568,0.2176328,-0.4306293,1.269306,0.4400176,-0.5358205,1.307883
10.5,0.2711617,-0.203695,0.9916582,0.2462008,-0.2094847,0.5201608,0.1575018,-0.1477153,0.06417201,0.238383,-0.2786261,0.0365676,0.4546426,-0.03924081,0.9621998,0.4437373,-0.02456259,0.4903599,0.352672,0.04718529,0.03630301,0.4947809,-0.01737283,0.02742305,0.319111,-0.05805163,1.474049,0.3661041,-0.1250491,1.562571,0.4464693,0.05894813,1.413329,0.6016143,0.01987727,1.163911,0.6760028,-0.2169582,1.183505,0.1928796,-0.1846196,1.433523,0.2150917,-0.4300301,1.268945,0.4428843,-0.5245161,1.303462
10.52,0.2702658,-0.2032717,0.9916643,0.2457456,-0.2093006,0.5201468,0.1574301,-0.1477096,0.06405948,0.2383342,-0.2786334,0.03658426,0.4546424,-0.03983804,0.9621197,0.4436865,-0.02483136,0.4902913,0.3527113,0.04726335,0.03627121,0.4947891,-0.0173666,0.02741599,0.3193714,-0.05864864,1.474058,0.366478,-0.1259404,1.562295,0.4474831,0.05763759,1.413553,0.6021656,0.01794338,1.163946,0.6755736,-0.2192708,1.182635,0.1923135,-0.1842706,1.433173,0.2141761,-0.4294131,1.268149,0.446629,-0.5133325,1.298671
10.54,0.269272,-0.2027525,0.9916841,0.2450476,-0.2089869,0.5201541,0.1574136,-0.1476822,0.06389675,0.2382496,-0.2786794,0.03657194,0.4547722,-0.04061124,0.9620518,0.4435853,-0.02520865,0.4902416,0.3527428,0.04736136,0.0362707,0.4947688,-0.01738126,0.02740856,0.31948,-0.05914577,1.474054,0.3666673,-0.1267596,1.562001,0.4484912,0.05630493,1.41386,0.6026663,0.01544676,1.164127,0.6750829,-0.2221546,1.181735,0.1920917,-0.1842616,1.432648,0.2152063,-0.4287696,1.266855,0.4515501,-0.5023069,1.2941
10.56,0.2680522,-0.2020046,0.9917431,0.2441829,-0.2086155,0.5202001,0.1573308,-0.1476823,0.06374355,0.2381875,-0.278698,0.03656858,0.4549561,-0.04152118,0.9619068,0.4434454,-0.0256578,0.4901196,0.3527678,0.04748938,0.03620839,0.4947299,-0.01740203,0.02741037,0.3194523,-0.059687,1.474059,0.3665646,-0.1276772,1.561756,0.4492998,0.05504781,1.414297,0.6033434,0.01331034,1.164628,0.6741588,-0.2248787,1.180746,0.1920796,-0.1847016,1.432301,0.2176097,-0.4283133,1.265546,0.4571109,-0.4921248,1.289541
10.58,0.2666905,-0.2011138,0.9919288,0.2432252,-0.2081445,0.5203715,0.1573171,-0.1476961,0.06367194,0.2381632,-0.278732,0.03656285,0.4550878,-0.04243594,0.9618292,0.4432463,-0.02612917,0.4900653,0.352802,0.04766465,0.03621219,0.4946585,-0.0174538,0.02738846,0.3195978,-0.06006879,1.474147,0.3662325,-0.1286981,1.561602,0.4502147,0.05410491,1.41499,0.6039318,0.0112561,1.165308,0.672999,-0.2275352,1.180042,0.1921077,-0.1847226,1.431675,0.2212191,-0.4270993,1.263712,0.4627422,-0.4835498,1.285811
10.6,0.2653111,-0.2000892,0.9921249,0.2423221,-0.2077728,0.5205543,0.1572222,-0.1478021,0.06364048,0.2381256,-0.278808,0.03655747,0.4552232,-0.0432726,0.9617912,0.4431323,-0.02658462,0.4900469,0.3528365,0.04776492,0.03625492,0.4946509,-0.01743742,0.0273739,0.3196054,-0.06035775,1.474266,0.3659202,-0.1294745,1.561506,0.4509378,0.05325322,1.415611,0.6045973,0.00962331,1.16603,0.6713971,-0.2298861,1.179508,0.1919359,-0.1844732,1.430769,0.2252463,-0.4256744,1.261895,0.4679084,-0.4774785,1.28287
10.62,0.2640302,-0.1990355,0.9923506,0.2413957,-0.2072201,0.5207714,0.1571992,-0.1478371,0.06361349,0.2381855,-0.2787815,0.03648101,0.4553321,-0.04397028,0.9617473,0.4429341,-0.02690416,0.4900246,0.3528752,0.04792877,0.03626499,0.4945775,-0.01751413,0.02736322,0.3195306,-0.0606207,1.474411,0.3656581,-0.1301652,1.56141,0.4514349,0.05254582,1.416182,0.6049979,0.008319135,1.166646,0.6695232,-0.2318636,1.179189,0.1915473,-0.1840108,1.429787,0.2294129,-0.4239557,1.260086,0.4723509,-0.474625,1.280634
10.64,0.2629556,-0.1980533,0.9925508,0.240685,-0.20677,0.5209637,0.1571385,-0.1479168,0.06361812,0.2381528,-0.2788456,0.0364934,0.4554046,-0.04445049,0.9617651,0.442766,-0.0270515,0.490061,0.3528764,0.04799044,0.03630235,0.4945524,-0.01750374,0.02735859,0.3194937,-0.06083165,1.474591,0.3651951,-0.1309144,1.561383,0.4519234,0.05191145,1.416734,0.605323,0.007368918,1.167154,0.6675112,-0.2334634,1.17903,0.1913232,-0.1835335,1.428626,0.2332991,-0.4218696,1.25763,0.4756019,-0.4750366,1.279334
10.66,0.2620516,-0.1972909,0.9927063,0.2400189,-0.2062732,0.521113,0.1571028,-0.1479619,0.06358334,0.2381687,-0.278862,0.0364745,0.4552667,-0.0446809,0.9617817,0.4426844,-0.02708581,0.4900832,0.3528409,0.04796869,0.03631758,0.4945304,-0.01749387,0.02735787,0.3195091,-0.06112999,1.474723,0.3647252,-0.1317334,1.561347,0.4522613,0.05134057,1.417076,0.6055333,0.006811474,1.167415,0.6657764,-0.2345238,1.179104,0.19084,-0.1829069,1.427704,0.2365057,-0.4191833,1.254806,0.4772085,-0.47855,1.278177
10.68,0.2614408,-0.1966356,0.9927837,0.2395089,-0.2057307,0.5211879,0.1570902,-0.1479653,0.06349912,0.2381849,-0.2788644,0.03647183,0.4550815,-0.04456824,0.9618483,0.4424463,-0.02686567,0.4901553,0.3528084,0.04795815,0.03631084,0.4945251,-0.01744759,0.02736553,0.3193244,-0.06159619,1.474876,0.3644066,-0.132457,1.56136,0.4523794,0.05059167,1.417376,0.6054991,0.006433512,1.167556,0.6641118,-0.2353169,1.178953,0.1906624,-0.183125,1.427201,0.23926,-0.416675,1.251421,0.4778804,-0.4829448,1.277441
10.7,0.2611715,-0.1963697,0.9928414,0.2392187,-0.2054001,0.5212453,0.1570863,-0.1479536,0.06346489,0.2381763,-0.2788641,0.03647896,0.4548208,-0.04431207,0.9619126,0.4420523,-0.02647792,0.4902282,0.3527917,0.04798532,0.0362501,0.4945162,-0.01740953,0.0273497,0.3192331,-0.06223415,1.474979,0.3641846,-0.133232,1.561418,0.4523657,0.049931,1.417614,0.6052687,0.006270947,1.167574,0.6629438,-0.2357094,1.178874,0.1904394,-0.1835064,1.427006,0.2405782,-0.4141032,1.247794,0.4764533,-0.4887608,1.276036
10.72,0.2612054,-0.1962323,0.9928544,0.2391841,-0.2052204,0.5212607,0.1570663,-0.1479692,0.06345329,0.2381888,-0.2788613,0.03647555,0.4545569,-0.04378352,0.9619876,0.4416329,-0.02589991,0.4903092,0.3527587,0.04801039,0.03616496,0.4944904,-0.0173795,0.02734271,0.3191317,-0.06289174,1.475114,0.3641281,-0.1339186,1.561506,0.4522736,0.04927156,1.417767,0.60483,0.006159395,1.16742,0.6621293,-0.2359151,1.178616,0.1903715,-0.1842772,1.427338,0.2407746,-0.411519,1.243963,0.4739286,-0.4937399,1.273751
10.74,0.2614709,-0.1963679,0.9928196,0.2393331,-0.2051971,0.5212283,0.1570275,-0.1479954,0.06344841,0.2381611,-0.2788953,0.03654163,0.4542614,-0.04319389,0.9620343,0.4412695,-0.02532894,0.4903572,0.3527155,0.04799674,0.0360557,0.4944972,-0.01729997,0.02734829,0.3190813,-0.06374183,1.475228,0.364279,-0.1346391,1.561621,0.4521082,0.04852961,1.417826,0.60413,0.005960687,1.167061,0.6616616,-0.2360673,1.178069,0.1902469,-0.1851909,1.427814,0.2391967,-0.4091786,1.240093,0.4698345,-0.4977804,1.271148
10.76,0.2618583,-0.1966849,0.9927387,0.2396527,-0.2053704,0.521148,0.157018,-0.1479886,0.06344987,0.2381928,-0.2788646,0.03655159,0.453914,-0.04256693,0.9620713,0.4409468,-0.02473146,0.4903923,0.35268,0.04792928,0.03592809,0.4945163,-0.01726589,0.02734997,0.319148,-0.06480885,1.47532,0.3645335,-0.1355721,1.561724,0.4519526,0.04776979,1.418005,0.6036767,0.006094885,1.16691,0.66143,-0.2359105,1.177233,0.1903166,-0.1860856,1.42746,0.2346877,-0.408507,1.236762,0.4638495,-0.5006637,1.268391
10.78,0.2623519,-0.1970821,0.9926302,0.2401115,-0.2056997,0.52104,0.1569966,-0.1480415,0.06346354,0.2382423,-0.2788659,0.0365281,0.4535724,-0.04190172,0.9621017,0.440702,-0.02423424,0.4904138,0.3526342,0.04786023,0.03582079,0.4945381,-0.01720475,0.02737155,0.3191945,-0.06603336,1.475399,0.3651977,-0.1364635,1.561749,0.4518151,0.04674613,1.418053,0.603231,0.00611675,1.1666,0.6615462,-0.2357837,1.1762,0.1901869,-0.1869544,1.427115,0.2284389,-0.4083233,1.233884,0.4570455,-0.5020173,1.265011
10.8,0.2629424,-0.1977023,0.9925225,0.2406124,-0.2060653,0.5209319,0.1569319,-0.1480671,0.06350154,0.2382634,-0.2788278,0.03651575,0.4532239,-0.04134749,0.9621195,0.4405489,-0.02385676,0.4904197,0.3526091,0.04780446,0.03573336,0.4945537,-0.01718414,0.02738104,0.3191899,-0.06740425,1.475441,0.3656935,-0.1376074,1.561708,0.4517152,0.04551348,1.418147,0.6029311,0.006276923,1.166353,0.6618338,-0.2355213,1.174879,0.1898618,-0.187806,1.426719,0.2209052,-0.4085968,1.231544,0.4500417,-0.5015701,1.260884
10.82,0.2634228,-0.1982257,0.992369,0.2409911,-0.2063569,0.5207791,0.1568979,-0.1480441,0.06346446,0.23827,-0.2787898,0.03652836,0.4529215,-0.04089012,0.962137,0.4405254,-0.02364769,0.4904206,0.3525643,0.04767211,0.03568477,0.4945781,-0.0171759,0.02741638,0.3192195,-0.06868954,1.475483,0.3663132,-0.138722,1.561568,0.4517485,0.0442632,1.418266,0.6027317,0.006356458,1.166129,0.662414,-0.2352882,1.17351,0.1894449,-0.1883737,1.426183,0.2124574,-0.4091328,1.229863,0.4428705,-0.4997754,1.256362
10.84,0.263931,-0.1989425,0.9922562,0.2412287,-0.2065571,0.5206707,0.1568429,-0.148051,0.06343462,0.2382734,-0.2787619,0.03650609,0.4526612,-0.04066125,0.9621537,0.4405934,-0.02360985,0.490422,0.352585,0.0476316,0.03568299,0.4946129,-0.01718769,0.02743165,0.3192372,-0.06996764,1.475479,0.366951,-0.1397676,1.561412,0.4517945,0.0430202,1.418398,0.6027093,0.006393846,1.166031,0.6632336,-0.2350756,1.172189,0.189253,-0.1891512,1.425524,0.2034051,-0.4100761,1.228553,0.4357651,-0.4965366,1.25183
10.86,0.2642818,-0.1995989,0.9921153,0.2413473,-0.2067594,0.5205338,0.1568121,-0.1480053,0.06335718,0.2382233,-0.2787452,0.03651146,0.4524404,-0.04061485,0.9621387,0.4407055,-0.02371006,0.4903932,0.3526094,0.0476074,0.03568316,0.4946451,-0.01719432,0.02742825,0.3194306,-0.07115522,1.475529,0.3677666,-0.1408224,1.561221,0.4518783,0.04202155,1.418568,0.6028237,0.00642334,1.166072,0.6641046,-0.2348827,1.171036,0.1893209,-0.1898564,1.424759,0.1938425,-0.4107854,1.227336,0.4279148,-0.4934023,1.247161
10.88,0.2646463,-0.2002683,0.9919559,0.2413247,-0.2068234,0.5203847,0.1567323,-0.1479625,0.06323237,0.2381743,-0.2787084,0.03650962,0.452268,-0.04062947,0.962094,0.4408186,-0.02389294,0.4903355,0.3526149,0.04758382,0.03567133,0.4946437,-0.0172338,0.02742147,0.3196964,-0.07240292,1.475533,0.3685453,-0.1418746,1.561093,0.4518485,0.04116254,1.418658,0.6029937,0.006526177,1.166148,0.6649874,-0.2346179,1.17001,0.1896692,-0.1907468,1.423727,0.1840864,-0.4113574,1.225976,0.4198644,-0.4896092,1.243118
10.9,0.2650687,-0.2012036,0.9917898,0.2411672,-0.2068508,0.5202358,0.1566603,-0.1478971,0.06307959,0.2381117,-0.2786653,0.03649521,0.4521036,-0.04085823,0.9620322,0.4408713,-0.02410131,0.4902692,0.3526454,0.04759947,0.03564464,0.4946516,-0.01727176,0.02742812,0.3200465,-0.07370059,1.475509,0.3695332,-0.1428325,1.560978,0.4517695,0.04037079,1.418652,0.6032002,0.006963803,1.166147,0.6659072,-0.2340053,1.169364,0.1899785,-0.1915744,1.422743,0.1746106,-0.4112844,1.224508,0.4115378,-0.4864745,1.239355
10.92,0.2654227,-0.202067,0.9916759,0.2409476,-0.206835,0.5201417,0.1565847,-0.1478655,0.06296094,0.2380439,-0.2786574,0.03651718,0.4519136,-0.04108082,0.9619641,0.4408905,-0.02430621,0.4901967,0.3526531,0.04758971,0.03560519,0.4946601,-0.0172845,0.02742616,0.3205286,-0.07487165,1.475472,0.3706931,-0.1436466,1.560833,0.4517809,0.03975434,1.418641,0.6034417,0.00774056,1.166095,0.666883,-0.233041,1.16893,0.19016,-0.1920768,1.421963,0.1655907,-0.4101331,1.222831,0.4025818,-0.4854619,1.235842
10.94,0.2657432,-0.2030374,0.9915948,0.2406936,-0.2068573,0.5200821,0.1565603,-0.147802,0.06287013,0.2379732,-0.2786451,0.03653756,0.4516851,-0.04140634,0.9619431,0.4408555,-0.02451511,0.4901755,0.3526741,0.04758623,0.03560565,0.4946617,-0.01732868,0.027413,0.3210433,-0.07598587,1.475421,0.3717968,-0.1444469,1.560687,0.4518786,0.03910882,1.418576,0.6036326,0.008604293,1.165899,0.6678666,-0.2319674,1.168703,0.1901155,-0.1923245,1.42139,0.1576562,-0.4082482,1.221067,0.3940957,-0.4856811,1.231506
10.96,0.2659546,-0.2038683,0.991519,0.2404528,-0.2069175,0.5200249,0.1564191,-0.1478447,0.06279688,0.237926,-0.2786422,0.03652834,0.4515057,-0.04178153,0.961907,0.4407882,-0.0246829,0.4901443,0.3526794,0.04757972,0.03558592,0.4946602,-0.01735607,0.02744107,0.3215584,-0.07701099,1.475453,0.3729506,-0.1451845,1.560566,0.4520088,0.03844882,1.418464,0.6038532,0.009452379,1.165663,0.6691838,-0.2308223,1.168596,0.1899067,-0.192274,1.420878,0.1511686,-0.4057896,1.219095,0.3860012,-0.4882318,1.22718
10.98,0.2660493,-0.204696,0.9914501,0.2402583,-0.2070919,0.519968,0.156277,-0.1478551,0.06275158,0.2378578,-0.278614,0.03652035,0.4512749,-0.04223378,0.9618578,0.4406653,-0.02489817,0.4901013,0.3526664,0.04753718,0.03554917,0.4946849,-0.01731862,0.02742502,0.3220122,-0.07778257,1.475434,0.3738856,-0.1457202,1.560444,0.4523371,0.03772379,1.418253,0.6039531,0.01003587,1.165168,0.6705238,-0.229894,1.168423,0.189513,-0.1919086,1.420522,0.1465435,-0.4028558,1.216903,0.3787039,-0.4927044,1.223004
11,0.2659696,-0.2053767,0.9913884,0.2400464,-0.2072727,0.5199112,0.1561129,-0.1479103,0.06270228,0.2378375,-0.2785898,0.03652269,0.4510967,-0.04279713,0.9618236,0.440568,-0.02513741,0.4900773,0.352664,0.04754389,0.03554606,0.4946462,-0.01739208,0.02742696,0.3224484,-0.07840411,1.475487,0.3745808,-0.1462596,1.560404,0.4527769,0.03697762,1.418063,0.6042613,0.01031745,1.164789,0.6715721,-0.2294081,1.16788,0.1889997,-0.1913351,1.420404,0.1437372,-0.3997723,1.214707,0.3719988,-0.4992151,1.218734
11.02,0.2657241,-0.2057748,0.9913819,0.2398462,-0.2074442,0.5199014,0.1559042,-0.1480267,0.06270117,0.2378429,-0.278563,0.03647629,0.4510582,-0.04344099,0.9617641,0.4404705,-0.02544493,0.4900318,0.3526372,0.04747555,0.03552521,0.4946628,-0.01736543,0.02740642,0.3227885,-0.07878586,1.475507,0.3749776,-0.1466358,1.560394,0.4533638,0.03625816,1.417966,0.6047844,0.01040378,1.164571,0.6728392,-0.2291194,1.166979,0.1884526,-0.1905469,1.420195,0.1430492,-0.3967605,1.2123,0.3671362,-0.5053201,1.215181
11.04,0.2652439,-0.206177,0.991378,0.2395035,-0.2076453,0.5198894,0.1558602,-0.1480631,0.06265581,0.2378137,-0.2786012,0.03648623,0.4510503,-0.04440081,0.961668,0.4403776,-0.0258723,0.4899582,0.3526209,0.0474637,0.03550367,0.4946454,-0.0173844,0.02742238,0.323071,-0.0790722,1.475554,0.3750476,-0.1470521,1.560467,0.4540306,0.03539445,1.417736,0.6054422,0.01000401,1.164288,0.6738002,-0.2294395,1.165903,0.1880711,-0.189814,1.41981,0.1434508,-0.394033,1.209787,0.3624506,-0.5125433,1.211478
11.06,0.2646583,-0.2063081,0.9914079,0.239038,-0.2076819,0.5199124,0.1558071,-0.1480872,0.06260528,0.2378449,-0.2785613,0.03638114,0.4512319,-0.04544368,0.961556,0.4403323,-0.02636097,0.4898736,0.3526333,0.04745864,0.0354862,0.4946257,-0.01746188,0.02742118,0.3232633,-0.079299,1.475547,0.3748251,-0.1474031,1.560613,0.4547382,0.03442356,1.41743,0.6060404,0.008959715,1.163925,0.6747496,-0.2303872,1.164759,0.1878228,-0.1893486,1.419501,0.1459277,-0.3919156,1.207329,0.3604708,-0.5183045,1.209692
11.08,0.2640651,-0.2063788,0.9914461,0.2384654,-0.2075834,0.519949,0.1557992,-0.1481051,0.0625243,0.2378248,-0.2786097,0.03641353,0.4516112,-0.04667299,0.9614679,0.4402928,-0.02691686,0.489823,0.3526696,0.04751103,0.03552022,0.4946212,-0.01749391,0.02741891,0.3233532,-0.07935077,1.475532,0.3742854,-0.1476627,1.560811,0.4553825,0.03357602,1.417122,0.6068583,0.008010979,1.16373,0.6757761,-0.2312775,1.163688,0.1875729,-0.1888691,1.419269,0.1492966,-0.3900732,1.205124,0.3589762,-0.5243694,1.207852
11.1,0.2634724,-0.2063796,0.9914806,0.237799,-0.2074008,0.5199871,0.1558276,-0.148086,0.0624162,0.237772,-0.2786627,0.0364114,0.4520638,-0.04793621,0.9613613,0.4403008,-0.0275326,0.4897549,0.3526866,0.04754823,0.03555782,0.4945919,-0.01755236,0.0274108,0.3233832,-0.07927421,1.475502,0.3734437,-0.1478757,1.561064,0.4561159,0.0327259,1.416901,0.6077146,0.006809147,1.163619,0.6763414,-0.2325603,1.162513,0.1874103,-0.1884421,1.419022,0.1532623,-0.3889764,1.203556,0.3589489,-0.5293161,1.206047
11.12,0.2628135,-0.206382,0.9915451,0.2372204,-0.2073122,0.5200471,0.1558612,-0.1480678,0.06235775,0.2377406,-0.2786917,0.03638536,0.4525167,-0.04930581,0.9612468,0.4403441,-0.02816833,0.4896831,0.3527174,0.04757124,0.03559788,0.4945869,-0.01760036,0.02739764,0.323374,-0.07906207,1.475428,0.3724555,-0.1479128,1.561356,0.4568613,0.03198846,1.416734,0.6084989,0.005457174,1.163539,0.6768799,-0.2339755,1.161387,0.1873044,-0.1880175,1.418771,0.1572378,-0.388702,1.202837,0.3598762,-0.5334283,1.203522
11.14,0.2623656,-0.2065638,0.9916019,0.2365685,-0.2071077,0.5201143,0.1559093,-0.1480647,0.06227511,0.237752,-0.2787131,0.03631025,0.4531267,-0.05080601,0.9611401,0.4404395,-0.02889248,0.4896254,0.3527136,0.04753068,0.03567381,0.4945704,-0.01765721,0.02738408,0.3233763,-0.07882913,1.475344,0.3715266,-0.1478513,1.56166,0.4575663,0.03132827,1.41657,0.6092665,0.004029715,1.163493,0.6772955,-0.2354923,1.160355,0.1873599,-0.1877612,1.418515,0.1605321,-0.3892783,1.20293,0.3615685,-0.5362044,1.200578
11.16,0.2619703,-0.2066573,0.9916202,0.236049,-0.2069619,0.5201392,0.1559211,-0.1480535,0.06218942,0.2376862,-0.2787624,0.03628485,0.453788,-0.05223847,0.9609777,0.4404561,-0.02949809,0.48952,0.352713,0.04752266,0.03567278,0.4945591,-0.01768598,0.02736361,0.3234697,-0.07853521,1.47524,0.3706036,-0.1476912,1.562009,0.4582586,0.03086702,1.416426,0.6099237,0.002593007,1.163436,0.6773556,-0.2370863,1.159514,0.1875538,-0.1875697,1.418368,0.1627744,-0.3905062,1.203872,0.3637427,-0.5373614,1.196538
11.18,0.2617297,-0.2069169,0.9916465,0.2356721,-0.2069059,0.520173,0.1559528,-0.1480741,0.06214199,0.2376325,-0.2788621,0.03636751,0.4544505,-0.05366689,0.9608034,0.4404318,-0.03003282,0.4894096,0.352742,0.04757588,0.03565221,0.4945433,-0.01773394,0.02737093,0.3235952,-0.0783556,1.475139,0.369868,-0.1475758,1.56232,0.4588239,0.03046852,1.416262,0.6104776,0.001373986,1.163358,0.6773241,-0.2384639,1.159124,0.1878945,-0.1876321,1.418218,0.1638747,-0.3920559,1.205051,0.3661964,-0.5366054,1.191641
